word_id,sentence_id,sentence,word,tag
30503,1895,Una umanong kinabahan ang bilang mangingisda na nag - akalang sisitahin at huhulihin sila ng mga tauhan ng PCG Gayunman ay napalitan ng ngiti ang pagtataka ang mga mangingisda at residente nang abutan sila ng grocery at P100 ng mga tauhan ng PCG Ang nabanggit na inisyatibo ng PCG ay naging matagumpay sa pakikipagtulungan ng 907th PCG Auxiliary ( PCGA ) Flotilla Squadron .,mangingisda,FIL
30504,1895,Una umanong kinabahan ang bilang mangingisda na nag - akalang sisitahin at huhulihin sila ng mga tauhan ng PCG Gayunman ay napalitan ng ngiti ang pagtataka ang mga mangingisda at residente nang abutan sila ng grocery at P100 ng mga tauhan ng PCG Ang nabanggit na inisyatibo ng PCG ay naging matagumpay sa pakikipagtulungan ng 907th PCG Auxiliary ( PCGA ) Flotilla Squadron .,na,FIL
30505,1895,Una umanong kinabahan ang bilang mangingisda na nag - akalang sisitahin at huhulihin sila ng mga tauhan ng PCG Gayunman ay napalitan ng ngiti ang pagtataka ang mga mangingisda at residente nang abutan sila ng grocery at P100 ng mga tauhan ng PCG Ang nabanggit na inisyatibo ng PCG ay naging matagumpay sa pakikipagtulungan ng 907th PCG Auxiliary ( PCGA ) Flotilla Squadron .,nag,FIL
30506,1895,Una umanong kinabahan ang bilang mangingisda na nag - akalang sisitahin at huhulihin sila ng mga tauhan ng PCG Gayunman ay napalitan ng ngiti ang pagtataka ang mga mangingisda at residente nang abutan sila ng grocery at P100 ng mga tauhan ng PCG Ang nabanggit na inisyatibo ng PCG ay naging matagumpay sa pakikipagtulungan ng 907th PCG Auxiliary ( PCGA ) Flotilla Squadron .,-,OTH
30507,1895,Una umanong kinabahan ang bilang mangingisda na nag - akalang sisitahin at huhulihin sila ng mga tauhan ng PCG Gayunman ay napalitan ng ngiti ang pagtataka ang mga mangingisda at residente nang abutan sila ng grocery at P100 ng mga tauhan ng PCG Ang nabanggit na inisyatibo ng PCG ay naging matagumpay sa pakikipagtulungan ng 907th PCG Auxiliary ( PCGA ) Flotilla Squadron .,akalang,FIL
30508,1895,Una umanong kinabahan ang bilang mangingisda na nag - akalang sisitahin at huhulihin sila ng mga tauhan ng PCG Gayunman ay napalitan ng ngiti ang pagtataka ang mga mangingisda at residente nang abutan sila ng grocery at P100 ng mga tauhan ng PCG Ang nabanggit na inisyatibo ng PCG ay naging matagumpay sa pakikipagtulungan ng 907th PCG Auxiliary ( PCGA ) Flotilla Squadron .,sisitahin,FIL
30509,1895,Una umanong kinabahan ang bilang mangingisda na nag - akalang sisitahin at huhulihin sila ng mga tauhan ng PCG Gayunman ay napalitan ng ngiti ang pagtataka ang mga mangingisda at residente nang abutan sila ng grocery at P100 ng mga tauhan ng PCG Ang nabanggit na inisyatibo ng PCG ay naging matagumpay sa pakikipagtulungan ng 907th PCG Auxiliary ( PCGA ) Flotilla Squadron .,at,FIL
30510,1895,Una umanong kinabahan ang bilang mangingisda na nag - akalang sisitahin at huhulihin sila ng mga tauhan ng PCG Gayunman ay napalitan ng ngiti ang pagtataka ang mga mangingisda at residente nang abutan sila ng grocery at P100 ng mga tauhan ng PCG Ang nabanggit na inisyatibo ng PCG ay naging matagumpay sa pakikipagtulungan ng 907th PCG Auxiliary ( PCGA ) Flotilla Squadron .,huhulihin,FIL
30511,1895,Una umanong kinabahan ang bilang mangingisda na nag - akalang sisitahin at huhulihin sila ng mga tauhan ng PCG Gayunman ay napalitan ng ngiti ang pagtataka ang mga mangingisda at residente nang abutan sila ng grocery at P100 ng mga tauhan ng PCG Ang nabanggit na inisyatibo ng PCG ay naging matagumpay sa pakikipagtulungan ng 907th PCG Auxiliary ( PCGA ) Flotilla Squadron .,sila,FIL
30512,1895,Una umanong kinabahan ang bilang mangingisda na nag - akalang sisitahin at huhulihin sila ng mga tauhan ng PCG Gayunman ay napalitan ng ngiti ang pagtataka ang mga mangingisda at residente nang abutan sila ng grocery at P100 ng mga tauhan ng PCG Ang nabanggit na inisyatibo ng PCG ay naging matagumpay sa pakikipagtulungan ng 907th PCG Auxiliary ( PCGA ) Flotilla Squadron .,ng,FIL
30513,1895,Una umanong kinabahan ang bilang mangingisda na nag - akalang sisitahin at huhulihin sila ng mga tauhan ng PCG Gayunman ay napalitan ng ngiti ang pagtataka ang mga mangingisda at residente nang abutan sila ng grocery at P100 ng mga tauhan ng PCG Ang nabanggit na inisyatibo ng PCG ay naging matagumpay sa pakikipagtulungan ng 907th PCG Auxiliary ( PCGA ) Flotilla Squadron .,mga,FIL
30514,1895,Una umanong kinabahan ang bilang mangingisda na nag - akalang sisitahin at huhulihin sila ng mga tauhan ng PCG Gayunman ay napalitan ng ngiti ang pagtataka ang mga mangingisda at residente nang abutan sila ng grocery at P100 ng mga tauhan ng PCG Ang nabanggit na inisyatibo ng PCG ay naging matagumpay sa pakikipagtulungan ng 907th PCG Auxiliary ( PCGA ) Flotilla Squadron .,tauhan,FIL
30515,1895,Una umanong kinabahan ang bilang mangingisda na nag - akalang sisitahin at huhulihin sila ng mga tauhan ng PCG Gayunman ay napalitan ng ngiti ang pagtataka ang mga mangingisda at residente nang abutan sila ng grocery at P100 ng mga tauhan ng PCG Ang nabanggit na inisyatibo ng PCG ay naging matagumpay sa pakikipagtulungan ng 907th PCG Auxiliary ( PCGA ) Flotilla Squadron .,ng,FIL
30516,1895,Una umanong kinabahan ang bilang mangingisda na nag - akalang sisitahin at huhulihin sila ng mga tauhan ng PCG Gayunman ay napalitan ng ngiti ang pagtataka ang mga mangingisda at residente nang abutan sila ng grocery at P100 ng mga tauhan ng PCG Ang nabanggit na inisyatibo ng PCG ay naging matagumpay sa pakikipagtulungan ng 907th PCG Auxiliary ( PCGA ) Flotilla Squadron .,PCG,OTH
30517,1895,Una umanong kinabahan ang bilang mangingisda na nag - akalang sisitahin at huhulihin sila ng mga tauhan ng PCG Gayunman ay napalitan ng ngiti ang pagtataka ang mga mangingisda at residente nang abutan sila ng grocery at P100 ng mga tauhan ng PCG Ang nabanggit na inisyatibo ng PCG ay naging matagumpay sa pakikipagtulungan ng 907th PCG Auxiliary ( PCGA ) Flotilla Squadron .,Gayunman,FIL
30518,1895,Una umanong kinabahan ang bilang mangingisda na nag - akalang sisitahin at huhulihin sila ng mga tauhan ng PCG Gayunman ay napalitan ng ngiti ang pagtataka ang mga mangingisda at residente nang abutan sila ng grocery at P100 ng mga tauhan ng PCG Ang nabanggit na inisyatibo ng PCG ay naging matagumpay sa pakikipagtulungan ng 907th PCG Auxiliary ( PCGA ) Flotilla Squadron .,ay,FIL
30519,1895,Una umanong kinabahan ang bilang mangingisda na nag - akalang sisitahin at huhulihin sila ng mga tauhan ng PCG Gayunman ay napalitan ng ngiti ang pagtataka ang mga mangingisda at residente nang abutan sila ng grocery at P100 ng mga tauhan ng PCG Ang nabanggit na inisyatibo ng PCG ay naging matagumpay sa pakikipagtulungan ng 907th PCG Auxiliary ( PCGA ) Flotilla Squadron .,napalitan,FIL
30520,1895,Una umanong kinabahan ang bilang mangingisda na nag - akalang sisitahin at huhulihin sila ng mga tauhan ng PCG Gayunman ay napalitan ng ngiti ang pagtataka ang mga mangingisda at residente nang abutan sila ng grocery at P100 ng mga tauhan ng PCG Ang nabanggit na inisyatibo ng PCG ay naging matagumpay sa pakikipagtulungan ng 907th PCG Auxiliary ( PCGA ) Flotilla Squadron .,ng,FIL
30521,1895,Una umanong kinabahan ang bilang mangingisda na nag - akalang sisitahin at huhulihin sila ng mga tauhan ng PCG Gayunman ay napalitan ng ngiti ang pagtataka ang mga mangingisda at residente nang abutan sila ng grocery at P100 ng mga tauhan ng PCG Ang nabanggit na inisyatibo ng PCG ay naging matagumpay sa pakikipagtulungan ng 907th PCG Auxiliary ( PCGA ) Flotilla Squadron .,ngiti,FIL
30522,1895,Una umanong kinabahan ang bilang mangingisda na nag - akalang sisitahin at huhulihin sila ng mga tauhan ng PCG Gayunman ay napalitan ng ngiti ang pagtataka ang mga mangingisda at residente nang abutan sila ng grocery at P100 ng mga tauhan ng PCG Ang nabanggit na inisyatibo ng PCG ay naging matagumpay sa pakikipagtulungan ng 907th PCG Auxiliary ( PCGA ) Flotilla Squadron .,ang,FIL
30523,1895,Una umanong kinabahan ang bilang mangingisda na nag - akalang sisitahin at huhulihin sila ng mga tauhan ng PCG Gayunman ay napalitan ng ngiti ang pagtataka ang mga mangingisda at residente nang abutan sila ng grocery at P100 ng mga tauhan ng PCG Ang nabanggit na inisyatibo ng PCG ay naging matagumpay sa pakikipagtulungan ng 907th PCG Auxiliary ( PCGA ) Flotilla Squadron .,pagtataka,FIL
30524,1895,Una umanong kinabahan ang bilang mangingisda na nag - akalang sisitahin at huhulihin sila ng mga tauhan ng PCG Gayunman ay napalitan ng ngiti ang pagtataka ang mga mangingisda at residente nang abutan sila ng grocery at P100 ng mga tauhan ng PCG Ang nabanggit na inisyatibo ng PCG ay naging matagumpay sa pakikipagtulungan ng 907th PCG Auxiliary ( PCGA ) Flotilla Squadron .,ang,FIL
30525,1895,Una umanong kinabahan ang bilang mangingisda na nag - akalang sisitahin at huhulihin sila ng mga tauhan ng PCG Gayunman ay napalitan ng ngiti ang pagtataka ang mga mangingisda at residente nang abutan sila ng grocery at P100 ng mga tauhan ng PCG Ang nabanggit na inisyatibo ng PCG ay naging matagumpay sa pakikipagtulungan ng 907th PCG Auxiliary ( PCGA ) Flotilla Squadron .,mga,FIL
30526,1895,Una umanong kinabahan ang bilang mangingisda na nag - akalang sisitahin at huhulihin sila ng mga tauhan ng PCG Gayunman ay napalitan ng ngiti ang pagtataka ang mga mangingisda at residente nang abutan sila ng grocery at P100 ng mga tauhan ng PCG Ang nabanggit na inisyatibo ng PCG ay naging matagumpay sa pakikipagtulungan ng 907th PCG Auxiliary ( PCGA ) Flotilla Squadron .,mangingisda,FIL
30527,1895,Una umanong kinabahan ang bilang mangingisda na nag - akalang sisitahin at huhulihin sila ng mga tauhan ng PCG Gayunman ay napalitan ng ngiti ang pagtataka ang mga mangingisda at residente nang abutan sila ng grocery at P100 ng mga tauhan ng PCG Ang nabanggit na inisyatibo ng PCG ay naging matagumpay sa pakikipagtulungan ng 907th PCG Auxiliary ( PCGA ) Flotilla Squadron .,at,FIL
30528,1895,Una umanong kinabahan ang bilang mangingisda na nag - akalang sisitahin at huhulihin sila ng mga tauhan ng PCG Gayunman ay napalitan ng ngiti ang pagtataka ang mga mangingisda at residente nang abutan sila ng grocery at P100 ng mga tauhan ng PCG Ang nabanggit na inisyatibo ng PCG ay naging matagumpay sa pakikipagtulungan ng 907th PCG Auxiliary ( PCGA ) Flotilla Squadron .,residente,FIL
30529,1895,Una umanong kinabahan ang bilang mangingisda na nag - akalang sisitahin at huhulihin sila ng mga tauhan ng PCG Gayunman ay napalitan ng ngiti ang pagtataka ang mga mangingisda at residente nang abutan sila ng grocery at P100 ng mga tauhan ng PCG Ang nabanggit na inisyatibo ng PCG ay naging matagumpay sa pakikipagtulungan ng 907th PCG Auxiliary ( PCGA ) Flotilla Squadron .,nang,FIL
30530,1895,Una umanong kinabahan ang bilang mangingisda na nag - akalang sisitahin at huhulihin sila ng mga tauhan ng PCG Gayunman ay napalitan ng ngiti ang pagtataka ang mga mangingisda at residente nang abutan sila ng grocery at P100 ng mga tauhan ng PCG Ang nabanggit na inisyatibo ng PCG ay naging matagumpay sa pakikipagtulungan ng 907th PCG Auxiliary ( PCGA ) Flotilla Squadron .,abutan,FIL
30531,1895,Una umanong kinabahan ang bilang mangingisda na nag - akalang sisitahin at huhulihin sila ng mga tauhan ng PCG Gayunman ay napalitan ng ngiti ang pagtataka ang mga mangingisda at residente nang abutan sila ng grocery at P100 ng mga tauhan ng PCG Ang nabanggit na inisyatibo ng PCG ay naging matagumpay sa pakikipagtulungan ng 907th PCG Auxiliary ( PCGA ) Flotilla Squadron .,sila,FIL
30532,1895,Una umanong kinabahan ang bilang mangingisda na nag - akalang sisitahin at huhulihin sila ng mga tauhan ng PCG Gayunman ay napalitan ng ngiti ang pagtataka ang mga mangingisda at residente nang abutan sila ng grocery at P100 ng mga tauhan ng PCG Ang nabanggit na inisyatibo ng PCG ay naging matagumpay sa pakikipagtulungan ng 907th PCG Auxiliary ( PCGA ) Flotilla Squadron .,ng,FIL
30533,1895,Una umanong kinabahan ang bilang mangingisda na nag - akalang sisitahin at huhulihin sila ng mga tauhan ng PCG Gayunman ay napalitan ng ngiti ang pagtataka ang mga mangingisda at residente nang abutan sila ng grocery at P100 ng mga tauhan ng PCG Ang nabanggit na inisyatibo ng PCG ay naging matagumpay sa pakikipagtulungan ng 907th PCG Auxiliary ( PCGA ) Flotilla Squadron .,grocery,ENG
30534,1895,Una umanong kinabahan ang bilang mangingisda na nag - akalang sisitahin at huhulihin sila ng mga tauhan ng PCG Gayunman ay napalitan ng ngiti ang pagtataka ang mga mangingisda at residente nang abutan sila ng grocery at P100 ng mga tauhan ng PCG Ang nabanggit na inisyatibo ng PCG ay naging matagumpay sa pakikipagtulungan ng 907th PCG Auxiliary ( PCGA ) Flotilla Squadron .,at,FIL
30535,1895,Una umanong kinabahan ang bilang mangingisda na nag - akalang sisitahin at huhulihin sila ng mga tauhan ng PCG Gayunman ay napalitan ng ngiti ang pagtataka ang mga mangingisda at residente nang abutan sila ng grocery at P100 ng mga tauhan ng PCG Ang nabanggit na inisyatibo ng PCG ay naging matagumpay sa pakikipagtulungan ng 907th PCG Auxiliary ( PCGA ) Flotilla Squadron .,P100,OTH
30536,1895,Una umanong kinabahan ang bilang mangingisda na nag - akalang sisitahin at huhulihin sila ng mga tauhan ng PCG Gayunman ay napalitan ng ngiti ang pagtataka ang mga mangingisda at residente nang abutan sila ng grocery at P100 ng mga tauhan ng PCG Ang nabanggit na inisyatibo ng PCG ay naging matagumpay sa pakikipagtulungan ng 907th PCG Auxiliary ( PCGA ) Flotilla Squadron .,ng,FIL
30537,1895,Una umanong kinabahan ang bilang mangingisda na nag - akalang sisitahin at huhulihin sila ng mga tauhan ng PCG Gayunman ay napalitan ng ngiti ang pagtataka ang mga mangingisda at residente nang abutan sila ng grocery at P100 ng mga tauhan ng PCG Ang nabanggit na inisyatibo ng PCG ay naging matagumpay sa pakikipagtulungan ng 907th PCG Auxiliary ( PCGA ) Flotilla Squadron .,mga,FIL
30538,1895,Una umanong kinabahan ang bilang mangingisda na nag - akalang sisitahin at huhulihin sila ng mga tauhan ng PCG Gayunman ay napalitan ng ngiti ang pagtataka ang mga mangingisda at residente nang abutan sila ng grocery at P100 ng mga tauhan ng PCG Ang nabanggit na inisyatibo ng PCG ay naging matagumpay sa pakikipagtulungan ng 907th PCG Auxiliary ( PCGA ) Flotilla Squadron .,tauhan,FIL
30539,1895,Una umanong kinabahan ang bilang mangingisda na nag - akalang sisitahin at huhulihin sila ng mga tauhan ng PCG Gayunman ay napalitan ng ngiti ang pagtataka ang mga mangingisda at residente nang abutan sila ng grocery at P100 ng mga tauhan ng PCG Ang nabanggit na inisyatibo ng PCG ay naging matagumpay sa pakikipagtulungan ng 907th PCG Auxiliary ( PCGA ) Flotilla Squadron .,ng,FIL
30540,1895,Una umanong kinabahan ang bilang mangingisda na nag - akalang sisitahin at huhulihin sila ng mga tauhan ng PCG Gayunman ay napalitan ng ngiti ang pagtataka ang mga mangingisda at residente nang abutan sila ng grocery at P100 ng mga tauhan ng PCG Ang nabanggit na inisyatibo ng PCG ay naging matagumpay sa pakikipagtulungan ng 907th PCG Auxiliary ( PCGA ) Flotilla Squadron .,PCG,OTH
30541,1895,Una umanong kinabahan ang bilang mangingisda na nag - akalang sisitahin at huhulihin sila ng mga tauhan ng PCG Gayunman ay napalitan ng ngiti ang pagtataka ang mga mangingisda at residente nang abutan sila ng grocery at P100 ng mga tauhan ng PCG Ang nabanggit na inisyatibo ng PCG ay naging matagumpay sa pakikipagtulungan ng 907th PCG Auxiliary ( PCGA ) Flotilla Squadron .,Ang,FIL
30542,1895,Una umanong kinabahan ang bilang mangingisda na nag - akalang sisitahin at huhulihin sila ng mga tauhan ng PCG Gayunman ay napalitan ng ngiti ang pagtataka ang mga mangingisda at residente nang abutan sila ng grocery at P100 ng mga tauhan ng PCG Ang nabanggit na inisyatibo ng PCG ay naging matagumpay sa pakikipagtulungan ng 907th PCG Auxiliary ( PCGA ) Flotilla Squadron .,nabanggit,FIL
30543,1895,Una umanong kinabahan ang bilang mangingisda na nag - akalang sisitahin at huhulihin sila ng mga tauhan ng PCG Gayunman ay napalitan ng ngiti ang pagtataka ang mga mangingisda at residente nang abutan sila ng grocery at P100 ng mga tauhan ng PCG Ang nabanggit na inisyatibo ng PCG ay naging matagumpay sa pakikipagtulungan ng 907th PCG Auxiliary ( PCGA ) Flotilla Squadron .,na,FIL
30544,1895,Una umanong kinabahan ang bilang mangingisda na nag - akalang sisitahin at huhulihin sila ng mga tauhan ng PCG Gayunman ay napalitan ng ngiti ang pagtataka ang mga mangingisda at residente nang abutan sila ng grocery at P100 ng mga tauhan ng PCG Ang nabanggit na inisyatibo ng PCG ay naging matagumpay sa pakikipagtulungan ng 907th PCG Auxiliary ( PCGA ) Flotilla Squadron .,inisyatibo,FIL
30545,1895,Una umanong kinabahan ang bilang mangingisda na nag - akalang sisitahin at huhulihin sila ng mga tauhan ng PCG Gayunman ay napalitan ng ngiti ang pagtataka ang mga mangingisda at residente nang abutan sila ng grocery at P100 ng mga tauhan ng PCG Ang nabanggit na inisyatibo ng PCG ay naging matagumpay sa pakikipagtulungan ng 907th PCG Auxiliary ( PCGA ) Flotilla Squadron .,ng,FIL
30546,1895,Una umanong kinabahan ang bilang mangingisda na nag - akalang sisitahin at huhulihin sila ng mga tauhan ng PCG Gayunman ay napalitan ng ngiti ang pagtataka ang mga mangingisda at residente nang abutan sila ng grocery at P100 ng mga tauhan ng PCG Ang nabanggit na inisyatibo ng PCG ay naging matagumpay sa pakikipagtulungan ng 907th PCG Auxiliary ( PCGA ) Flotilla Squadron .,PCG,OTH
30547,1895,Una umanong kinabahan ang bilang mangingisda na nag - akalang sisitahin at huhulihin sila ng mga tauhan ng PCG Gayunman ay napalitan ng ngiti ang pagtataka ang mga mangingisda at residente nang abutan sila ng grocery at P100 ng mga tauhan ng PCG Ang nabanggit na inisyatibo ng PCG ay naging matagumpay sa pakikipagtulungan ng 907th PCG Auxiliary ( PCGA ) Flotilla Squadron .,ay,FIL
30548,1895,Una umanong kinabahan ang bilang mangingisda na nag - akalang sisitahin at huhulihin sila ng mga tauhan ng PCG Gayunman ay napalitan ng ngiti ang pagtataka ang mga mangingisda at residente nang abutan sila ng grocery at P100 ng mga tauhan ng PCG Ang nabanggit na inisyatibo ng PCG ay naging matagumpay sa pakikipagtulungan ng 907th PCG Auxiliary ( PCGA ) Flotilla Squadron .,naging,FIL
